Main_Group_No,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,55,84,85
10,206.82304,179.49791,91.4765,162.29187,205.04137,167.183,299.7481,-125.89004,34.88727,0.0,10.298857,67.38783,-12.911827,44.70073,146.46336,102.3191,199.97179,-19.956953,131.7226,61.489525,47.688908,-10.817996,14.399427,135.05115,262.7575,44.396652,158.34262,398.9261,99.254,20.234264,175.6589,289.47528,88.79764,42.529915,92.497986,69.36937,46.40343,132.15771,37.907433,-9.628636,66.225136,-40.376152,-66.51225,86.482285,56.588715,242.11687,74.00979,77.149925,35.631336,85.33828,53.56188,147.94557,-17.588427,-112.781815
11,96.33946,57.431488,-19.580832,50.751797,195.1813,183.91328,243.71194,-93.56378,50.681915,56.881298,0.0,35.986084,-42.395824,53.040077,73.76134,102.305374,314.3969,14.181777,43.398956,67.31923,-54.059605,-124.725006,-108.28722,5.6647534,78.467354,-41.723385,9.040166,182.87375,-45.038357,-15.161658,178.17686,58.563988,-79.275795,-58.97762,86.01081,-12.783547,-95.01523,80.484406,4.900228,-18.073387,161.66098,-33.72346,-42.800728,39.19458,29.473541,183.9133,113.419,11.607575,14.516889,-1.3697937,13.502994,125.85804,-7.3566246,-68.540085
12,234.22375,195.83014,64.44597,177.96089,195.60614,190.46312,258.02634,-213.65976,36.112335,63.012268,-17.094564,0.0,-22.861023,-11.678751,121.49852,48.87714,218.20743,-26.010216,32.645504,83.99696,-15.864841,-84.56191,-51.31733,132.50471,263.63718,-64.50512,78.81972,442.45984,4.28979,-13.607627,102.355774,228.6619,-15.14562,-1.1959894,76.76136,29.81314,-40.18885,135.00188,-34.725895,-42.379974,94.05953,5.0521307,-84.41922,69.24258,103.697845,162.05756,82.231476,63.87342,34.13549,61.687157,-12.209196,98.8443,-63.21076,-233.5392
13,43.02201,11.752253,-48.482986,-2.775705,230.0935,178.54404,316.13843,-4.8491793,115.15347,168.07207,53.347584,122.45704,0.0,99.19605,167.01286,166.83008,395.67017,30.649149,124.64695,14.595989,-50.090923,-104.704025,-132.88972,-42.38035,-3.628193,21.939487,61.097282,50.275078,-45.08757,20.735004,253.37149,33.614925,-63.176514,-21.857374,147.06056,3.2055616,-133.32312,57.34259,89.93265,-62.380333,168.28793,-86.92648,-29.137957,81.087875,-43.35607,307.20923,143.71918,71.12777,29.249046,-17.999952,75.81934,220.53305,57.530334,34.227196
14,31.600002,44.919846,60.478207,12.443415,-185.28384,-226.8352,-342.39917,-216.97241,-59.431843,0.653018,22.944607,8.682168,-53.343143,0.0,-31.470074,20.645351,-279.33994,-36.348595,43.940968,-270.82874,121.789505,147.67819,141.76985,42.06585,36.92306,51.2178,-45.5405,17.154018,88.57875,-12.718778,-102.52905,57.008003,127.37395,48.44461,-102.50845,45.245804,212.64719,-7.4243183,-34.164913,116.67344,-69.49864,41.982708,8.683474,-103.491745,-51.497517,-125.842285,-192.58533,-100.63347,-19.875128,20.459667,-19.330702,-123.614,-31.584242,108.19848
15,156.49178,138.87518,90.02556,94.75923,-188.32556,-266.7349,-377.18317,-612.5469,-95.70422,10.684799,-4.235418,-1.259274,-123.84949,-6.4899406,0.0,95.102425,-233.8974,-93.9072,45.300655,-376.9019,104.29884,83.89285,106.45676,92.89249,162.93008,-15.458485,-73.97559,231.68272,102.38127,-57.320972,-87.08902,150.48154,80.000496,8.686582,-70.12503,28.829815,219.09926,71.524475,-52.380753,108.10785,-65.97221,68.860596,-44.407314,-94.79641,-48.493713,-64.1777,-193.1787,-104.38208,-10.604135,37.996887,-57.92005,-126.32954,-91.495605,-37.69072
16,146.4046,132.1756,10.337906,38.429153,-125.277725,-191.1107,-388.46844,-678.7661,16.935097,-60.008377,49.613266,37.4935,-72.184975,-13.080682,35.30742,0.0,-55.71316,-42.678467,-1.5588503,-402.0215,36.715958,-16.227005,-30.972986,23.145134,46.033707,-102.8439,-180.21516,155.75958,-59.96174,-55.06462,-82.55942,14.528179,-56.5214,-13.791471,-57.38906,-9.596353,60.53728,34.30584,-61.98244,84.66292,103.51398,71.87559,-58.14928,-117.90004,-29.286373,-43.369408,-164.6208,-123.2529,-9.379985,-26.768326,-89.965355,-88.42205,-95.442856,-12.857843
17,429.1446,301.20123,56.611755,282.49518,209.41832,203.95668,28.004877,-178.19441,31.342548,229.30444,-9.995905,-119.478546,-216.78128,-76.08568,145.47824,98.81301,0.0,-40.147663,64.35922,-287.51282,48.331104,10.277051,14.234983,186.57886,429.13678,-151.88855,-105.92739,732.94324,-132.09563,-133.42981,114.819496,282.12085,29.063673,-76.53566,-75.1222,90.81682,103.52638,251.58434,-378.69965,113.83724,323.7883,105.5885,-86.13014,-182.59207,73.553825,-45.44307,-158.98424,-186.5985,-3.449532,31.133823,-96.48309,-24.285315,-148.05699,-206.01149
18,-58.754078,-114.26995,-111.41885,-94.49336,-16.399126,-93.500244,-54.022564,-382.19977,-35.681576,19.002565,-17.89988,51.828274,-126.16075,71.972015,80.49046,205.37315,242.64412,0.0,8.094007,-207.47586,-126.87787,-181.53572,-179.57817,-148.85403,-131.9084,-75.58894,-151.39833,-142.7861,-77.66101,-79.08828,131.47054,-149.92397,-200.77104,-161.2433,89.01436,-113.61237,-130.06003,28.572609,49.785038,-29.016188,78.82012,-19.9028,-5.695123,-8.671421,-155.57808,150.18372,67.07221,-48.11367,-16.436716,-89.81483,-14.986561,51.70309,7.0946546,-3.2699635
19,47.559364,-11.525986,-47.32166,26.86641,158.64944,183.14764,184.92857,52.64213,-25.900927,-66.3511,-44.711475,-19.535234,-153.7446,-19.105907,-50.636364,61.905624,284.5587,4.193337,0.0,90.659546,-95.03051,-147.0218,-111.39136,-25.073914,59.353695,-76.08779,-75.66574,143.81358,-76.64229,-66.073845,126.43028,8.668649,-96.203125,-129.49805,11.055197,-58.348766,-89.58623,73.80113,-78.75855,27.308315,182.89565,11.092378,-4.5534225,-27.395721,14.527668,53.854977,77.29314,-70.60794,-28.682205,-29.651573,-27.967735,36.416737,-39.53157,-102.569954
20,168.72636,145.5463,115.63781,158.23651,-128.54982,-58.23828,-302.2765,40.41942,-132.98248,-34.203835,-73.11819,-213.27783,-167.45667,-96.50031,-159.71945,-147.95918,-370.1376,-31.28679,-65.70044,0.0,140.82687,180.09315,235.5519,166.66832,255.178,-40.5502,-78.65427,342.75824,49.922333,-73.65052,-174.40671,142.89816,160.6376,-3.1131744,-225.75534,80.07966,296.34457,70.271065,-299.63428,193.73946,-24.17741,129.40218,-1.3706682,-201.34431,116.41812,-383.6511,-248.21103,-212.15349,-36.57408,66.10384,-105.9877,-260.9687,-122.02356,-55.077015
21,-37.09134,-65.04699,-57.458313,-42.26204,431.9081,464.8549,572.60443,831.12244,148.01915,140.6671,82.706635,150.577,-26.429224,106.64006,-42.5491,106.73733,519.3135,148.62184,189.51921,276.20477,0.0,-6.776871,-38.5844,-56.937885,-20.400915,163.72682,118.70528,2.2108376,-30.313065,61.101616,395.40897,57.83089,108.173836,-8.256988,45.812943,64.60749,-44.496937,32.15058,20.61356,92.353165,372.39307,-130.69725,57.345184,-1.8364447,3.950846,249.93599,139.5259,-41.654667,-19.356464,-12.2769375,152.89166,259.48987,115.99196,279.61917
22,-19.481207,-63.954567,-35.85834,-9.267933,428.43234,457.61823,614.5641,822.67206,92.09374,189.46829,40.7657,110.88463,-70.22668,119.700806,-20.096546,115.4962,497.7243,120.74318,198.6286,301.2356,18.661154,0.0,-9.818945,-33.96316,40.78953,172.02328,149.77419,62.90876,19.010986,42.860523,421.74335,103.873886,123.45092,-33.327747,60.398544,66.176636,-7.7538466,68.588036,8.429543,87.63014,313.81885,-132.05077,53.953262,13.885709,-0.9026489,258.08447,157.01396,-35.313164,-16.692545,9.468506,157.52597,253.69794,112.32499,230.21303
23,7.0737643,-18.920605,-14.978397,-3.7387464,422.0832,439.4784,558.6622,748.37524,126.52755,146.87819,82.82567,167.88902,-44.996338,111.636215,-34.23994,125.27466,475.42487,131.4337,221.95602,250.35611,57.871376,25.907743,0.0,-13.003125,49.273624,192.44727,152.56125,90.197,32.31507,65.572754,398.94238,143.39536,165.79347,15.033565,40.065666,86.56572,24.258377,55.23531,34.716507,118.66586,347.77692,-129.43823,46.726074,1.9371283,8.669822,270.0726,115.53786,-41.81507,-18.10631,17.745514,160.97247,255.71648,102.6821,270.83887
24,16.860073,7.1351376,0.5451737,-5.7609787,764.42413,742.362,1079.5934,1290.2252,330.2799,465.83615,215.20941,379.8622,120.740776,270.33157,136.52533,250.19774,827.1276,240.49272,502.75052,410.22058,154.2811,117.72716,31.296036,0.0,63.766,422.31586,424.18533,98.61205,106.98279,200.3032,744.4309,298.96417,345.76654,152.21521,180.21082,220.48943,22.734734,76.50971,198.82034,102.0333,514.4004,-298.55017,57.225685,118.332825,-7.4448357,645.3524,250.18124,87.346535,28.774073,63.807606,365.09265,579.17426,258.1357,543.0832
25,-5.0153694,-25.997717,-29.030079,-26.2815,378.60065,376.34067,478.63025,691.2869,153.27585,197.2735,106.64158,177.8226,-5.6193333,121.02742,13.061583,138.05853,440.78418,129.58536,235.03578,152.31993,66.39701,48.770157,3.2683156,-32.093803,0.0,190.4377,135.56284,25.399086,8.856414,70.01479,377.25967,102.77256,155.1209,32.586636,45.53183,93.53996,17.860062,37.779125,40.30686,101.48826,332.24866,-130.25117,46.09898,-7.2991343,-23.583527,265.33405,85.815796,-35.41157,-9.866777,2.7205732,161.47856,253.83376,115.89189,310.07065
